1 112360.686
4 28549.294
8 15022.005
12 10550.920
16 8343.958
24 7336.493
1 112304.365
4 28591.427
8 14988.238
12 10525.468
16 8292.919
24 7086.150
1 112162.809
4 28580.596
8 15020.484
12 10576.872
16 8322.690
24 7314.425
