1 112285.432
4 86210.133
8 50330.002
12 34333.581
16 26976.736
24 18991.251
1 112319.152
4 86243.710
8 50392.751
12 34336.987
16 26987.237
24 18956.405
1 112351.580
4 86283.341
8 50361.996
12 34382.710
16 26931.311
24 18983.091
