1 27963.379
4 7143.689
8 3703.108
12 2575.532
16 2099.187
24 2265.659
1 27920.871
4 7184.273
8 3699.528
12 2574.806
16 2086.849
24 2294.296
1 27952.126
4 7138.826
8 3720.509
12 2598.098
16 2087.711
24 2424.539
