1 27945.968
4 21577.753
8 12601.511
12 8652.940
16 6755.577
24 4378.631
1 27992.560
4 21517.454
8 12555.460
12 8648.669
16 6784.496
24 4389.138
1 27981.168
4 21492.023
8 12599.290
12 8633.463
16 6736.112
24 4390.650
