1 27947.263
4 7370.848
8 4046.802
12 2976.160
16 2543.686
24 2358.682
1 27975.209
4 7392.935
8 4045.464
12 2972.420
16 2509.839
24 2359.442
1 28014.423
4 7394.222
8 4044.943
12 2969.662
16 2583.483
24 2531.131
